report_id,ticker,company_name,title,description,report_type,broker,source_platform,published_at,published_at_raw,analyst,recommendation,recommendation_raw,target_price,target_price_currency,current_price,upside_percent,valuation_methods,source_page_url,canonical_source_url,mirror_urls,pdf_url,local_pdf_path,pdf_hash,extracted_text_path,content_hash,page_count,language,crawled_at,status,validation_notes
ssi_gvr_3eef669d24f1,"[""GVR""]",Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,"GVR (KHẢ QUAN, Giá mục tiêu: 36.200 Đồng/cp): Giá cao su tăng và thu nhập từ chuyển đổi đất giúp lợi nhuận đạt đỉnh 5 năm trong Q2/2026",,COMPANY_REPORT,SSI,CafeF,2026-08-07T00:00:00+07:00,07/08/2026,"[""cao cấp""]",OUTPERFORM,KHẢ QUAN,36200.0,VND,,,"[""P_E"", ""P_B"", ""EV_EBITDA""]",https://cafef.vn/du-lieu/report/gvr-kha-quan-gia-muc-tieu-36200-dongcp-gia-cao-su-tang-va-thu-nhap-tu-chuyen-doi-dat-giup-loi-nhuan-dat-dinh-5-nam-trong-q22026-6a7977fca04eaffa85902011.chn,https://cafef.vn/du-lieu/report/gvr-kha-quan-gia-muc-tieu-36200-dongcp-gia-cao-su-tang-va-thu-nhap-tu-chuyen-doi-dat-giup-loi-nhuan-dat-dinh-5-nam-trong-q22026-6a7977fca04eaffa85902011.chn,"[""https://finance.vietstock.vn/bao-cao-phan-tich/21402/gvr-khuyen-nghi-kha-quan-voi-gia-muc-tieu-36200-dongco-phieu.htm""]",https://cafefnew.mediacdn.vn/Images/Uploaded/DuLieuDownload/PhanTichBaoCao/GVR_20260810140411_f10135e1f8814872a205f778.pdf,data\pdf\GVR\SSI_GVR_2026-08-07_0626057e.pdf,0626057ef4bcbfabbbbcbae338a5f4f3f51878d5179ece04c68673a8b8a5c12d,data\extracted\GVR\SSI_GVR_2026-08-07_0626057e.txt,fbc4dc96adb0986eb7aaf4d44cd1547ab5c9ff4be74a4611e9e95e6a451a67a8,6,vi,2026-08-16T09:58:18.760012+07:00,accepted,"[""ticker_title_and_report_evidence"", ""positive_alias:VRG"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
unknown_gvr_6cce519e3e32,"[""GVR""]",Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,Báo cáo cập nhật KQKD Q2/2026 – GVR,,EARNINGS_UPDATE,TCBS,CafeF,2026-08-10T00:00:00+07:00,10/08/2026,[],SELL,BÁN,,VND,,,"[""P_E"", ""P_B"", ""EV_EBITDA""]",https://cafef.vn/du-lieu/report/bao-cao-cap-nhat-kqkd-q22026-gvr-6a7c3592a04eaffa85902058.chn,https://cafef.vn/du-lieu/report/bao-cao-cap-nhat-kqkd-q22026-gvr-6a7c3592a04eaffa85902058.chn,"[""https://finance.vietstock.vn/bao-cao-phan-tich/21511/gvr-bao-cao-cap-nhat-kqkd-q22026.htm""]",https://cafefnew.mediacdn.vn/Images/Uploaded/DuLieuDownload/PhanTichBaoCao/GVR_20260812155734_68801866ba7343ee971234b3.pdf,data\pdf\GVR\UNKNOWN_GVR_2026-08-10_7609cc33.pdf,7609cc33645f5c5835e2adf1643304a611be3886a0f98328f0f2ff43b410f974,data\extracted\GVR\UNKNOWN_GVR_2026-08-10_7609cc33.txt,5dad6ae4c561bf0d55b20befd1252e16cd41fd628ea0196cd4e99fbd0f0f2bb6,9,vi,2026-08-16T09:58:23.133316+07:00,accepted,"[""positive_alias:Vietnam Rubber Group"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
bsc_gvr_a4c416f1077b,"[""GVR""]",Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,GVR: Báo cáo cập nhật 12/06/2026,,COMPANY_REPORT,BSC,CafeF,2026-06-17T00:00:00+07:00,17/06/2026,[],OUTPERFORM,KHẢ QUAN,,VND,,,"[""P_B""]",https://cafef.vn/du-lieu/report/gvr-bao-cao-cap-nhat-12062026-6a361b826c2160b7b428239d.chn,https://cafef.vn/du-lieu/report/gvr-bao-cao-cap-nhat-12062026-6a361b826c2160b7b428239d.chn,"[""https://finance.vietstock.vn/bao-cao-phan-tich/20821/gvr-bao-cao-cap-nhat-12062026.htm""]",https://cafefnew.mediacdn.vn/Images/Uploaded/DuLieuDownload/PhanTichBaoCao/GVR_20260620114757_13e1ae280fbd43649330f42d.pdf,data\pdf\GVR\BSC_GVR_2026-06-17_0dc35fd8.pdf,0dc35fd807eff335bc2e6f0d12cd31b887e1807d78cc4afcba674348ffb59d18,data\extracted\GVR\BSC_GVR_2026-06-17_0dc35fd8.txt,1314074accce7f30735a5b7cf19ef9d25770b0c526be70e86ce71c8f856f6e12,3,vi,2026-08-16T09:58:28.145913+07:00,accepted,"[""ticker_title_and_report_evidence"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
mbs_gvr_69b67ae525d1,"[""GVR""]",Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,GVR – BCPT – Lợi nhuận tích cực nhưng dư địa tăng giá không cao,,COMPANY_REPORT,MBS,CafeF,2026-06-10T00:00:00+07:00,10/06/2026,[],,,,VND,,,[],https://cafef.vn/du-lieu/report/gvr-bcpt-loi-nhuan-tich-cuc-nhung-du-dia-tang-gia-khong-cao-6a2cd0b46c2160b7b428232d.chn,https://cafef.vn/du-lieu/report/gvr-bcpt-loi-nhuan-tich-cuc-nhung-du-dia-tang-gia-khong-cao-6a2cd0b46c2160b7b428232d.chn,[],,,,,,,vi,2026-08-16T09:58:51.403253+07:00,accepted,"[""ticker_title_and_report_evidence"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
ssi_gvr_d25d6da61a7a,"[""GVR""]",Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,"GVR (TRUNG LẬP, Giá mục tiêu: 36.200 Đồng/cp): Nhu cầu tiêu thụ tăng cao giúp lợi nhuận đạt đỉnh 5 năm trong Q1/2026",,COMPANY_REPORT,SSI,CafeF,2026-05-21T00:00:00+07:00,21/05/2026,[],NEUTRAL,TRUNG LẬP,36200.0,VND,,,[],https://cafef.vn/du-lieu/report/gvr-trung-lap-gia-muc-tieu-36200-dongcp-nhu-cau-tieu-thu-tang-cao-giup-loi-nhuan-dat-dinh-5-nam-trong-q12026-6a112faad179f392c9052e9d.chn,https://cafef.vn/du-lieu/report/gvr-trung-lap-gia-muc-tieu-36200-dongcp-nhu-cau-tieu-thu-tang-cao-giup-loi-nhuan-dat-dinh-5-nam-trong-q12026-6a112faad179f392c9052e9d.chn,[],,,,,,,vi,2026-08-16T09:58:54.297344+07:00,accepted,"[""ticker_title_and_report_evidence"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
acbs_gvr_4b39a2a60cfe,"[""GVR""]",Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,GVR: Báo cáo cập nhật ĐHCĐ 2026,,COMPANY_REPORT,ACBS,Vietstock Finance,2026-06-17T00:00:00+07:00,17/06/2026,[],OUTPERFORM,KHẢ QUAN,,VND,,,"[""P_E"", ""P_B""]",https://finance.vietstock.vn/bao-cao-phan-tich/20831/gvr-bao-cao-cap-nhat-dhcd-2026.htm,https://finance.vietstock.vn/bao-cao-phan-tich/20831/gvr-bao-cao-cap-nhat-dhcd-2026.htm,[],https://finance.vietstock.vn/downloadedoc/20831,data\pdf\GVR\ACBS_GVR_2026-06-17_5bbc33b8.pdf,5bbc33b85e6c1b4e518a1e581d85d8bc68b04c5a9eb4c9a07883eda9e89f518e,data\extracted\GVR\ACBS_GVR_2026-06-17_5bbc33b8.txt,081a436f20ffe7a9b6933909a41876c47ed7bf17a98e187daf58c57fdc7eb074,4,vi,2026-08-16T09:58:55.648103+07:00,accepted,"[""explicit_exchange_ticker"", ""ticker_title_and_report_evidence"", ""positive_alias:HOSE: GVR"", ""ticker_repeated""]"
kbsv_gvr_733729ae9d0f,"[""GVR""]",Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,"GVR: Khuyến nghị TRUNG LẬP với giá mục tiêu 38,300 đồng/cổ phiếu",,COMPANY_REPORT,KBSV,Vietstock Finance,2026-06-15T00:00:00+07:00,15/06/2026,"[""Nguyễn Thị Trang""]",NEUTRAL,TRUNG LẬP,38300.0,VND,35000.0,,"[""DCF"", ""P_E"", ""P_B"", ""SOTP"", ""RNAV""]",https://finance.vietstock.vn/bao-cao-phan-tich/20777/gvr-khuyen-nghi-trung-lap-voi-gia-muc-tieu-38300-dongco-phieu.htm,https://finance.vietstock.vn/bao-cao-phan-tich/20777/gvr-khuyen-nghi-trung-lap-voi-gia-muc-tieu-38300-dongco-phieu.htm,[],https://finance.vietstock.vn/downloadedoc/20777,data\pdf\GVR\KBSV_GVR_2026-06-15_8a28f6fb.pdf,8a28f6fbfa5ff7351ee4fa8d495fa0fa6a8b883717e9b5931517313582fdd3a4,data\extracted\GVR\KBSV_GVR_2026-06-15_8a28f6fb.txt,9bb44dc8328150b3e5642690918aff6f45f4c16ef413497ce6477e84261f8355,9,vi,2026-08-16T09:58:56.415487+07:00,accepted,"[""ticker_title_and_report_evidence"", ""positive_alias:Tập đoàn Cao su Việt Nam,cổ phiếu GVR"", ""ticker_repeated""]"
mbs_gvr_98cf8cd745f5,"[""GVR""]",Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,"GVR: Khuyến nghị TRUNG LẬP với giá mục tiêu 36,100 đồng/cổ phiếu",,COMPANY_REPORT,MBS,Vietstock Finance,2026-06-10T00:00:00+07:00,10/06/2026,[],NEUTRAL,TRUNG LẬP,36100.0,VND,,,"[""DCF"", ""P_E"", ""P_B""]",https://finance.vietstock.vn/bao-cao-phan-tich/20752/gvr-khuyen-nghi-trung-lap-voi-gia-muc-tieu-36100-dongco-phieu.htm,https://finance.vietstock.vn/bao-cao-phan-tich/20752/gvr-khuyen-nghi-trung-lap-voi-gia-muc-tieu-36100-dongco-phieu.htm,[],https://finance.vietstock.vn/downloadedoc/20752,data\pdf\GVR\MBS_GVR_2026-06-10_0a8e3068.pdf,0a8e3068e9924e895d8e5fa3353c7429f76624d4721ddc658ea64facfb5862fe,data\extracted\GVR\MBS_GVR_2026-06-10_0a8e3068.txt,14fcdb9b2072c8020cacd1871058e46a4a4071238e59a6d6c4c70e294e8aed04,10,vi,2026-08-16T09:58:56.814167+07:00,accepted,"[""ticker_title_and_report_evidence"", ""positive_alias:VRG,cổ phiếu GVR"", ""ticker_repeated""]"
ssi_gvr_744995a8cfbc,"[""GVR""]",Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,"GVR: Khuyến nghị TRUNG LẬP với giá mục tiêu 36,200 đồng/cổ phiếu",,COMPANY_REPORT,SSI,Vietstock Finance,2026-05-21T00:00:00+07:00,21/05/2026,"[""cao cấp""]",NEUTRAL,TRUNG LẬP,36200.0,VND,,,"[""P_E"", ""P_B"", ""EV_EBITDA"", ""SOTP""]",https://finance.vietstock.vn/bao-cao-phan-tich/20455/gvr-khuyen-nghi-trung-lap-voi-gia-muc-tieu-36200-dongco-phieu.htm,https://finance.vietstock.vn/bao-cao-phan-tich/20455/gvr-khuyen-nghi-trung-lap-voi-gia-muc-tieu-36200-dongco-phieu.htm,[],https://finance.vietstock.vn/downloadedoc/20455,data\pdf\GVR\SSI_GVR_2026-05-21_f5eeca85.pdf,f5eeca853506fa9733e533be38c4191ee4ef3ecd3ff046a7fccf0cd8808fabdd,data\extracted\GVR\SSI_GVR_2026-05-21_f5eeca85.txt,bd5d0967a6c39d81089468b815d655e311a6f0cefccf61464a4a680f77b9eca5,6,vi,2026-08-16T09:58:57.079726+07:00,accepted,"[""ticker_title_and_report_evidence"", ""positive_alias:VRG"", ""ticker_repeated""]"
