report_id,ticker,company_name,title,description,report_type,broker,source_platform,published_at,published_at_raw,analyst,recommendation,recommendation_raw,target_price,target_price_currency,current_price,upside_percent,valuation_methods,source_page_url,canonical_source_url,mirror_urls,pdf_url,local_pdf_path,pdf_hash,extracted_text_path,content_hash,page_count,language,crawled_at,status,validation_notes
unknown_shb_9a76ddc4f254,"[""SHB""]",Ngân hàng Thương mại Cổ phần Sài Gòn - Hà Nội,SHB (MUA– Giá mục tiêu: 20.000 VNĐ): Thu hồi nợ xấu và thoái vốn công ty con là động lực tăng trưởng.,,COMPANY_REPORT,,CafeF,2026-03-25T00:00:00+07:00,25/03/2026,[],BUY,MUA,20000.0,VND,,,"[""P_B""]",https://cafef.vn/du-lieu/report/shb-mua-gia-muc-tieu-20000-vnd-thu-hoi-no-xau-va-thoai-von-cong-ty-con-la-dong-luc-tang-truong-69c9df7ffa7fc63d2125d5d9.chn,https://cafef.vn/du-lieu/report/shb-mua-gia-muc-tieu-20000-vnd-thu-hoi-no-xau-va-thoai-von-cong-ty-con-la-dong-luc-tang-truong-69c9df7ffa7fc63d2125d5d9.chn,[],https://cafefnew.mediacdn.vn/Images/Uploaded/DuLieuDownload/PhanTichBaoCao/SHB_20260330092655_b299f222a5c94a399d57191a.pdf,data\pdf\SHB\UNKNOWN_SHB_2026-03-25_40412204.pdf,40412204a35bc4d027b409ceda90bd56d39b31744aa38ccee416132d1dc85c9a,data\extracted\SHB\UNKNOWN_SHB_2026-03-25_40412204.txt,9541d11f6246677491b454dd300ac308cd2a9e3acb602309a866f9bfd55a3db2,8,vi,2026-08-16T10:16:44.667106+07:00,accepted,"[""ticker_title_and_report_evidence"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
fpts_shb_7bdf38ad1414,"[""SHB""]",Ngân hàng Thương mại Cổ phần Sài Gòn - Hà Nội,Phân tích kỹ thuật cổ phiếu SHB,,TECHNICAL_REPORT,FPTS,CafeF,2026-03-23T00:00:00+07:00,23/03/2026,"[""Nguyễn Quang Lân"", ""FPTS. Nhà đầu tư sử dụng báo""]",SELL,BÁN,,VND,,,[],https://cafef.vn/du-lieu/report/phan-tich-ky-thuat-co-phieu-shb-69ca1c5cfa7fc63d2125d5eb.chn,https://cafef.vn/du-lieu/report/phan-tich-ky-thuat-co-phieu-shb-69ca1c5cfa7fc63d2125d5eb.chn,[],https://cafefnew.mediacdn.vn/Images/Uploaded/DuLieuDownload/PhanTichBaoCao/SHB_20260330134630_e7ac5b02a8d945b6a5066b1f.pdf,data\pdf\SHB\FPTS_SHB_2026-03-23_b99e3378.pdf,b99e3378d1cc1ddae1db5d457616f0baa3b0ea131bc8debd2b00905b0b7b67c7,data\extracted\SHB\FPTS_SHB_2026-03-23_b99e3378.txt,71f024706c9804d490ae5ea47bdec1ce0322226dc2ff396d3a2204fd4d24b547,3,vi,2026-08-16T10:16:51.063097+07:00,accepted,"[""explicit_exchange_ticker"", ""positive_alias:HOSE: SHB,cổ phiếu SHB"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
unknown_shb_fdef5814ee0f,"[""SHB""]",Ngân hàng Thương mại Cổ phần Sài Gòn - Hà Nội,SHB - TĂNG TRƯỞNG TÍCH CỰC TRÊN CÁC MẢNG HOẠT ĐỘNG KINH DOANH,,COMPANY_REPORT,,CafeF,2025-08-01T00:00:00+07:00,01/08/2025,[],,,,VND,,,[],https://cafef.vn/du-lieu/report/shb-tang-truong-tich-cuc-tren-cac-mang-hoat-dong-kinh-doanh-689180a5d7802414b8a21492.chn,https://cafef.vn/du-lieu/report/shb-tang-truong-tich-cuc-tren-cac-mang-hoat-dong-kinh-doanh-689180a5d7802414b8a21492.chn,"[""https://cafef.vn/du-lieu/report/shb-tang-truong-tich-cuc-tren-cac-mang-hoat-dong-kinh-doanh-689ab0abd7802446f4ed527a.chn""]",,,,,,,vi,2026-08-16T10:17:14.553967+07:00,accepted,"[""ticker_title_and_report_evidence"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
tcbs_shb_9127ff7d734b,"[""SHB""]",Ngân hàng Thương mại Cổ phần Sài Gòn - Hà Nội,SHB: Báo cáo cập nhật KQKD Q2/2026,,EARNINGS_UPDATE,TCBS,Vietstock Finance,2026-08-12T00:00:00+07:00,12/08/2026,[],BUY,MUA,,VND,,,"[""P_E"", ""P_B""]",https://finance.vietstock.vn/bao-cao-phan-tich/21608/shb-bao-cao-cap-nhat-kqkd-q22026.htm,https://finance.vietstock.vn/bao-cao-phan-tich/21608/shb-bao-cao-cap-nhat-kqkd-q22026.htm,[],https://finance.vietstock.vn/downloadedoc/21608,data\pdf\SHB\TCBS_SHB_2026-08-12_c1f695c6.pdf,c1f695c6d743d53e35717a562ece6794bc7c492e807f6384e3591206dcb3741d,data\extracted\SHB\TCBS_SHB_2026-08-12_c1f695c6.txt,665eb5d217db830388ef631a01a26a75904aa70836040b2579c95a0621e7ddbf,11,vi,2026-08-16T10:17:19.692471+07:00,accepted,"[""ticker_title_and_report_evidence"", ""ticker_repeated""]"
