title,url,publish_date,sapo,content,char_count,source,scraped_at
"Cập nhật BCTC quý 2/2026 tối ngày 27/7: VIB, FPT Telecom... cùng nhiều doanh nghiệp công bố, MSR gây bất ngờ",https://cafef.vn/cap-nhat-bctc-quy-2-2026-sang-ngay-27-7-mot-ngan-hang-bao-lo-trong-quy-188260726235911934.chn,27-07-2026 - 17:29 PM,,"Các doanh nghiệp mới công bố BCTC quý 2/2026: Saigonbank ghi nhận mức lỗ trước thuế 40 tỷ đồng trong Quý 2/2026, trong khi cùng kỳ năm ngoái lãi 76,4 tỷ đồng. Luỹ kế 6 tháng đầu năm, Saigonbank đạt 48 tỷ đồng tổng lợi nhuận trước thuế, giảm 72,41% so với 6 tháng đầu năm 2025. Tại ĐHĐCĐ bất thường ngày 24/7, ông Trần Tấn Lộc - Quyền Tổng Giám đốc Eximbank cho biết ước tính lợi nhuận trước thuế nửa đầu năm đạt 730 tỷ đồng, hoàn thành 48% mục tiêu cả năm. So với cùng kỳ, lợi nhuận ngân hàng giảm 51%. ﻿ Bích Chi (BCF): lợi nhuận trước thuế quý 2 của BCF sụt giảm 48%, chỉ đạt 22 tỷ đồng. Lũy kế 6 tháng đầu năm, doanh nghiệp báo lãi 50 tỷ đồng, giảm 30% so với nửa đầu năm ngoái. SII rơi vào cảnh thua lỗ trong quý 2 với khoản lỗ trước thuế 5 tỷ đồng (cùng kỳ lãi 34 tỷ), khiến lỗ lũy kế 6 tháng là 12 tỷ đồng. Các doanh nghiệp đã công bố BCTC quý 2/2026 sắp xếp theo ngành:﻿",877,CafeF,2026-07-28 08:34:44
"FPT “bốc hơi” 114.000 tỷ vốn hóa từ đỉnh, bằng 3 ngân hàng cộng lại",https://cafef.vn/fpt-boc-hoi-114000-ty-von-hoa-tu-dinh-bang-3-ngan-hang-cong-lai-18826072623565161.chn,27-07-2026 - 00:08 AM,,"Cổ phiếu FPT vừa có tuần thứ 3 liên tiếp giảm điểm qua đó lùi về mức 62.900 đồng/cp, thấp nhất trong vòng 33 tháng, kể từ đầu tháng 11/2023. So với đỉnh lịch sử thiết lập vào ngày 23/1/2025, cổ phiếu công nghệ hàng đầu Việt Nam đã mất gần 52% thị giá. Vốn hóa thị trường của FPT cũng theo đó “bốc hơi” 114.000 tỷ đồng, con số tương đương tổng giá trị của 3 ngân hàng tầm trung như VIB, TPBank, Eximbank cộng lại. Với giá trị gần 108.000 tỷ đồng, FPT hiện không còn nằm trong top 10 vốn hóa dù từng có thời điểm là tập đoàn tư nhân lớn nhất lớn nhất sàn chứng khoán. Quá trình trượt dài của FPT chịu áp lực rất lớn từ khối ngoại. Chỉ riêng từ đầu năm, cổ phiếu này đã bị nhà đầu tư nước ngoài bán ròng 16.800 tỷ đồng, lớn nhất toàn sàn. Từ vị thế một cổ phiếu được khối ngoại săn đón, FPT giờ đây “hở” room ngoại đến gần 376 triệu đơn vị (tỷ lệ 22%). Điều này phần nào cho thấy sự thay đổi rõ rệt trong góc nhìn của khối ngoại đối với cổ phiếu này dù kết quả kinh doanh vẫn tăng trưởng cao. 6 tháng đầu năm, FPT ghi nhận doanh thu 26.269 tỷ đồng, lợi nhuận trước thuế 5.714 tỷ đồng, lần lượt tăng 12,6% và 18,1% so với cùng kỳ năm ngoái. Lợi nhuận sau thuế cho cổ đông công ty mẹ đạt 5.055 tỷ đồng, tăng trưởng 14,1%. ﻿Tính riêng quý 2/2026, doanh thu thuần của FPT ghi nhận 13.789 tỷ đồng, giảm 17% so với cùng kỳ và lợi nhuận sau thuế thuộc về công ty mẹ đạt 2.568 tỷ đồng, tăng 14% so với cùng kỳ năm ngoái. Trước bối cảnh kinh tế toàn cầu còn nhiều thách thức, doanh thu mảng Dịch vụ CNTT nước ngoài duy trì tăng trưởng 13,4%, đạt 18.902 tỷ đồng. Động lực tăng trưởng chính đến từ thị trường Nhật Bản với mức tăng trưởng đạt 24,4% so với cùng kỳ. Kết thúc 6 tháng đầu năm 2026, doanh thu ký mới của mảng Dịch vụ CNTT nước ngoài đạt 26.338 tỷ đồng, tăng trưởng 32,3% so với cùng kỳ, cho thấy dấu hiệu phục hồi tích cực. Khẳng định vị thế là công ty công nghệ tỷ đô đẳng cấp toàn cầu, FPT liên tục thắng thầu 14 dự án lớn (trên 10 triệu USD mỗi dự án), tăng 27,3% so với cùng kỳ. Doanh thu chuyển đổi số từ thị trường nước ngoài đạt 9.610 tỷ đồng, tăng trưởng 23,8% so với cùng kỳ, tập trung vào các công nghệ mới như AI/Data Analytics, Cybersecurity, ... Trong đó, doanh thu từ Dịch vụ AI/Data Analytics đạt 1.842 tỷ đồng, tăng trưởng 54% so với cùng kỳ. Theo báo cáo phân tích mới đây của KBSV, chi tiêu CNTT toàn cầu dự kiến đạt 6.310 tỷ USD vào năm 2026, tăng 13,5% so với năm 2025, tập trung mạnh vào trung tâm dữ liệu (tăng 55,8%) và phần mềm (tăng 15,1%) nhờ nhu cầu xây dựng hạ tầng tính toán phục vụ AI. Lĩnh vực Dịch vụ CNTT được dự báo đạt 1.870 tỷ USD vào năm 2026 với tốc độ tăng trưởng 9.0%, trở thành phân khúc lớn nhất trong tổng chi tiêu CNTT toàn cầu, phản ánh xu hướng gia tăng nhu cầu tư vấn, triển khai, hiện đại hóa hệ thống, chuyển đổi số và ứng dụng AI trong doanh nghiệp. KBSV cho rằng, trong tương lai, xu hướng sử dụng các mô hình AI mã nguồn mở kết hợp với các giải pháp độc quyền, nhằm tối ưu chi phí, hiệu năng và khả năng kiểm soát dữ liệu sẽ được ưu tiên. Đối với mảng Dịch vụ CNTT trong nước, FPT ghi nhận doanh thu đạt 4.236 tỷ đồng (tăng 22,5% so với cùng kỳ) và lợi nhuận trước thuế đạt 308 tỷ đồng (tăng 100,5% so với cùng kỳ), chủ yếu nhờ gia tăng tỷ trọng dịch vụ/phần mềm, đặc biệt từ các cơ hội mở rộng ở cả khối khách hàng tư nhân và khu vực công. Mới đây, FPT đã được Bộ Công an cấp Giấy chứng nhận đủ điều kiện kinh doanh sản phẩm, dịch vụ trung gian dữ liệu, trở thành một trong những doanh nghiệp tiên phong đáp ứng các yêu cầu pháp lý theo Luật Dữ liệu. Chứng nhận này tạo nền tảng để FPT cung cấp các dịch vụ chia sẻ, kết nối và khai thác dữ liệu an toàn, góp phần hoàn thiện năng lực triển khai các giải pháp AI và dữ liệu cho khách hàng doanh nghiệp cũng như khu vực công. Hệ sinh thái sản phẩm Made-by-FPT tiếp tục đà tăng trưởng mạnh mẽ, ghi nhận doanh thu 1.264 tỷ đồng (tăng 0,1% so với cùng kỳ).",3857,CafeF,2026-07-28 08:34:50
"Loạt cổ phiếu cơ bản FPT, MWG, SSI đều giảm 2 chữ số từ đầu năm, chuyên gia lý giải nguyên nhân",https://cafef.vn/loat-co-phieu-co-ban-fpt-mwg-ssi-deu-giam-2-chu-so-tu-dau-nam-chuyen-gia-ly-giai-nguyen-nhan-188260726222602846.chn,27-07-2026 - 00:01 AM,,"Từ đầu năm, hàng loạt cổ phiếu được đánh giá có nền tảng cơ bản tốt như VJC, SSI, MWG, MSN… đều giảm hai chữ số. FPT, cổ phiếu từng được nhiều nhà đầu tư lựa chọn cho chiến lược tích sản dài hạn, thậm chí lùi xuống vùng giá thấp nhất trong gần 3 năm. Ông Bùi Văn Huy, Tổng Giám đốc CTCP FDIT chỉ ra rằng diễn biến này không khó hiểu nếu nhìn từ góc độ định giá. Cổ phiếu FPT lùi về vùng đáy gần 3 năm (kể từ đầu tháng 11/2023) Khi lãi suất tăng, không chỉ những doanh nghiệp yếu chịu ảnh hưởng mà toàn bộ thị trường bước vào quá trình định giá lại. Những cổ phiếu được xem là tốt, an toàn và sở hữu câu chuyện tăng trưởng dài hạn thường từng được thị trường chấp nhận trả mức định giá cao hơn mặt bằng chung. Vì vậy, khi chi phí vốn tăng, chính nhóm này có thể đối mặt với mức co hẹp định giá mạnh hơn. Nói cách khác, vấn đề không chỉ nằm ở chất lượng doanh nghiệp, mà còn ở mức giá nhà đầu tư sẵn sàng trả cho chất lượng đó trong một môi trường lãi suất mới. Theo chuyên gia FIDT, với mặt bằng lãi suất hiện tại, thị trường đang chấp nhận mức P/E thấp hơn so với trước đây. Do đó, việc một số cổ phiếu cơ bản tốt giảm sâu hơn VN-Index vẫn có thể xảy ra, ngay cả khi triển vọng dài hạn của doanh nghiệp chưa thay đổi đáng kể. Về dài hạn, khi áp lực lãi suất hạ nhiệt, mặt bằng định giá hiện tại mới có thể trở nên hấp dẫn hơn. Với những nhà đầu tư đang “mắc kẹt” tại những cổ phiếu này, ông Huy khuyến nghị không nên nhìn từng mã cổ phiếu một cách tách biệt, mà cần rà soát toàn bộ danh mục trong tổng thể tài sản đang sở hữu. Lời khuyên là nên phân bổ tỷ trọng hợp lý trong tổng tài sản, tránh để danh mục cổ phiếu chiếm tỷ lệ quá lớn trong giai đoạn mặt bằng lãi suất còn cao. Với những nhà đầu tư đã xác định nắm giữ dài hạn các doanh nghiệp tốt, chiến lược này cần đi kèm kỷ luật quản trị vốn, duy trì lượng tiền mặt dự phòng và tránh đặt bản thân vào trạng thái buộc phải bán cổ phiếu ở thời điểm bất lợi. “Trong giai đoạn này, quản trị tài sản quan trọng không kém chuyện chọn cổ phiếu”, ông Huy nhấn mạnh. Thị trường mới ở pha 2 của quá trình điều chỉnh Đánh giá về mức độ thua lỗ trên thị trường, Tổng Giám đốc FIDT cho rằng tình trạng thua lỗ đã xuất hiện tương đối rộng, song tâm lý nhà đầu tư chưa rơi vào trạng thái cực điểm. Cổ phiếu đã giảm mạnh, nhưng thị trường chưa xuất hiện một pha hoảng loạn thực sự từ nhóm nhà đầu tư cá nhân. Vị chuyên gia FIDT nhấn mạnh quá trình điều chỉnh kể từ vùng đỉnh có thể được chia thành ba giai đoạn: Giai đoạn đầu là thời điểm những nhà đầu tư nhạy bén nhất bán ra trước, trong khi thị trường vẫn tràn ngập các thông tin tích cực như triển vọng tăng trưởng, câu chuyện nâng hạng hay kỳ vọng lợi nhuận doanh nghiệp. Giai đoạn thứ hai diễn ra khi các tổ chức bắt đầu cắt lỗ. Lúc này, câu chuyện trên thị trường chuyển dần sang mặt bằng lãi suất cao, áp lực vốn và sự tắc nghẽn của các kênh dẫn vốn. Dòng tiền lớn nhận ra những giả định ban đầu không còn phù hợp và buộc phải hành động. Giai đoạn cuối cùng mới là lúc nhà đầu tư cá nhân cắt lỗ hàng loạt, sau khi thị trường giảm quá sâu, chi phí vốn trở nên khó chịu đựng, các vị thế margin chịu sức ép và thông tin tiêu cực xuất hiện dày đặc. Theo ông Huy, thị trường hiện vẫn đang ở giai đoạn thứ hai. Nhịp điều chỉnh đã đủ mạnh để dòng tiền lớn thừa nhận rủi ro và giảm tỷ trọng, nhưng chưa đến mức nhà đầu tư cá nhân đồng loạt buông xuôi. Thông thường, sau khi trải qua giai đoạn bán tháo mạnh từ nhà đầu tư cá nhân, xác suất thị trường tạo đáy rõ ràng mới cao hơn, dù tại thời điểm đó các thông tin tiêu cực có thể vẫn còn xuất hiện. Chưa nên nóng vội bắt đáy Theo chuyên gia FIDT, những giai đoạn tâm lý chán nản thường mở ra cơ hội đầu tư tốt. Tuy nhiên, giá giảm sâu không đồng nghĩa cơ hội đã lập tức xuất hiện. Vùng mua tốt nhất thường cần hội tụ đồng thời hai yếu tố: định giá hấp dẫn đi cùng với sự giải tỏa mạnh về tâm lý và áp lực bán. Trong bối cảnh hiện tại, ông Huy cho rằng nhà đầu tư nên ưu tiên sự kiên nhẫn, kiểm soát rủi ro và giữ sức mua, thay vì nóng vội bắt đáy chỉ vì nhiều cổ phiếu đã giảm mạnh.",4020,CafeF,2026-07-28 08:34:54
Bắt quản lý cửa hàng FPT Shop Nguyễn Phúc Linh SN 1993,https://cafef.vn/bat-quan-ly-cua-hang-fpt-shop-nguyen-phuc-linh-sn-1993-188260724061501982.chn,24-07-2026 - 08:10 AM,,"Công an tỉnh Khánh Hòa ngày 23/7/2026 cho biết đã khởi tố vụ án, khởi tố 01 bị can về tội “Tham ô tài sản” xảy ra tại Cửa hàng FPT Shop, phường Cam Ranh. Trước đó, ngày 28/4/2026, Cơ quan Cảnh sát điều tra Công an tỉnh Khánh Hòa tiếp nhận tin báo của đại diện Cửa hàng FPT Shop (thuộc TDP Lộc Thành, phường Cam Ranh) về việc Nguyễn Phúc Linh (sinh năm 1993, trú thôn Hạnh Trí 2, xã Ninh Sơn, là Phó quản lý cửa hàng) có hành vi chiếm đoạt tiền bán hàng và điện thoại của cửa hàng. Qua công tác điều tra, Cơ quan Cảnh sát điều tra Công an tỉnh Khánh Hòa xác định: Trong khoảng thời gian từ ngày 24/4/2026 đến ngày 28/4/2026, Cửa hàng FPT Shop Cam Ranh không có Cửa hàng trưởng; do đó, Nguyễn Phúc Linh, Phó quản lý cửa hàng được giao nhiệm vụ quản lý toàn bộ hoạt động, tài sản, quỹ của cửa hàng. Đối tượng Nguyễn Phúc Linh (áo màu đen) tại cơ quan Công an - Ảnh: Công an Khánh Hòa Lợi dụng chức trách, nhiệm vụ được giao, ngày 27/4/2026, Nguyễn Phúc Linh đã tự ý lấy 02 điện thoại iPhone 17 Promax trưng bày tại cửa hàng để bán cho khách và yêu cầu khách chuyển tiền vào tài khoản cá nhân. Cùng ngày, Linh chỉ đạo nhân viên lấy tổng cộng 399 triệu đồng từ doanh thu trong ngày và két sắt của cửa hàng rồi chuyển vào tài khoản cá nhân. Ngày 28/4/2026, Linh tiếp tục tự ý mở két sắt của cửa hàng, lấy 260 triệu đồng tiền mặt và chuyển vào tài khoản cá nhân. Chỉ trong vòng 02 ngày, Nguyễn Phúc Linh đã chiếm đoạt tổng cộng 02 điện thoại (có tổng giá trị gần 37 triệu đồng) và số tiền 659 triệu đồng để tiêu xài. Sau khi Công ty kiểm kê tài sản, Linh đã nộp lại 01 triệu đồng. Căn cứ kết quả điều tra, ngày 22/7/2026, Cơ quan Cảnh sát điều tra Công an tỉnh Khánh Hòa đã ban hành Quyết định khởi tố vụ án “Tham ô tài sản” xảy ra tại Cửa hàng FPT Shop phường Cam Ranh, khởi tố bị can đối với Nguyễn Phúc Linh về tội “Tham ô tài sản” theo quy định tại điểm a, khoản 3, Điều 353 Bộ luật Hình sự năm 2015 (sửa đổi, bổ sung năm 2017 và năm 2025). Hiện vụ án đang tiếp tục được điều tra, xử lý theo quy định của pháp luật.",2012,CafeF,2026-07-28 08:34:28
Nóng: Khởi tố 1 Phó quản lý FPT Shop,https://cafef.vn/nong-khoi-to-1-pho-quan-ly-fpt-shop-188260724154050384.chn,24-07-2026 - 15:41 PM,,"Mới đây, Cơ quan Cảnh sát điều tra Công an tỉnh Khánh Hòa vừa ra quyết định khởi tố vụ án và khởi tố bị can đối với Nguyễn Phúc Linh (SN 1993, trú xã Ninh Sơn, tỉnh Khánh Hòa), nguyên Phó quản lý Cửa hàng FPT Shop tại phường Cam Ranh, để điều tra về tội ""Tham ô tài sản"" theo quy định tại điểm a, khoản 3, Điều 353 Bộ luật Hình sự. Theo kết quả điều tra ban đầu, vụ việc được phát hiện sau khi đại diện Cửa hàng FPT Shop Cam Ranh trình báo cơ quan công an vào ngày 28/4/2026 về việc Nguyễn Phúc Linh có dấu hiệu chiếm đoạt tiền bán hàng và tài sản của cửa hàng. Bị can Nguyễn Phúc Linh tại cơ quan công an (Ảnh: CAKH) Quá trình xác minh cho thấy, trong thời gian từ ngày 24 đến 28/4/2026, cửa hàng không có Cửa hàng trưởng trực tiếp điều hành. Với vai trò là Phó quản lý, Nguyễn Phúc Linh được giao phụ trách toàn bộ hoạt động kinh doanh, quản lý tài sản, quỹ tiền mặt cũng như các công việc vận hành của cửa hàng. Lợi dụng việc được giao quyền quản lý, Linh bị cáo buộc đã thực hiện nhiều hành vi nhằm chiếm đoạt tài sản của doanh nghiệp. Cụ thể, vào ngày 27/4/2026, Linh tự ý lấy hai chiếc iPhone 17 Pro Max đang được trưng bày tại cửa hàng để bán cho khách. Thay vì yêu cầu khách thanh toán vào tài khoản của doanh nghiệp theo quy định, Linh yêu cầu chuyển tiền trực tiếp vào tài khoản ngân hàng cá nhân. Không dừng lại ở đó, cũng trong ngày này, Linh còn chỉ đạo nhân viên lấy tổng cộng 399 triệu đồng từ doanh thu bán hàng trong ngày và số tiền được cất giữ trong két sắt của cửa hàng để chuyển vào tài khoản của mình. Đến ngày hôm sau, 28/4, khi vẫn đang là người trực tiếp quản lý cửa hàng, Linh tiếp tục tự ý mở két sắt và lấy thêm 260 triệu đồng tiền mặt trước khi chuyển toàn bộ số tiền này vào tài khoản cá nhân. Theo cơ quan điều tra, chỉ trong vòng hai ngày, Nguyễn Phúc Linh đã chiếm đoạt tổng cộng 659 triệu đồng tiền mặt cùng hai chiếc iPhone 17 Pro Max có tổng giá trị gần 37 triệu đồng. Tổng giá trị tài sản bị chiếm đoạt lên tới gần 696 triệu đồng. Số tiền và tài sản trên sau đó được Linh sử dụng để phục vụ mục đích chi tiêu cá nhân. Chỉ đến khi Công ty tiến hành kiểm kê tài sản và phát hiện những dấu hiệu bất thường, vụ việc mới bị đưa ra ánh sáng. Sau đó, Linh chỉ nộp lại 1 triệu đồng. Từ các tài liệu, chứng cứ thu thập được, ngày 22/7/2026, Cơ quan Cảnh sát điều tra Công an tỉnh Khánh Hòa đã ban hành quyết định khởi tố vụ án hình sự về tội ""Tham ô tài sản"", đồng thời khởi tố bị can đối với Nguyễn Phúc Linh để phục vụ công tác điều tra. Theo quy định của Bộ luật Hình sự, tội tham ô tài sản là hành vi của người có chức vụ, quyền hạn lợi dụng vị trí được giao để chiếm đoạt tài sản mà mình có trách nhiệm quản lý. Với số tiền bị cáo buộc chiếm đoạt trong vụ án này, bị can bị khởi tố theo điểm a, khoản 3, Điều 353 Bộ luật Hình sự. Hiện Cơ quan Cảnh sát điều tra Công an tỉnh Khánh Hòa đang tiếp tục mở rộng điều tra, làm rõ toàn bộ diễn biến vụ việc và xử lý theo đúng quy định của pháp luật. *Theo: Cổng Thông tin điện tử Công an tỉnh Khánh Hòa",2977,CafeF,2026-07-28 08:34:58
Siêu dự án công viên công nghệ 2 tỷ USD của Tập đoàn FPT tại “làng hoa” có diễn biến mới,https://cafef.vn/sieu-du-an-cong-vien-cong-nghe-2-ty-usd-cua-tap-doan-fpt-tai-lang-hoa-co-dien-bien-moi-188260722151954553.chn,22-07-2026 - 15:22 PM,,"Mới đây, Sở Tài chính Hà Nội đã có báo cáo gửi Thường trực HĐND thành phố về tình hình triển khai Công viên công nghệ số và hỗn hợp tại phường Tây Tựu, phường Phú Diễn. Dự án có sơ bộ vốn đầu tư gần 53.764 tỷ đồng (hơn 2 tỷ USD), quy mô sử dụng đất gần 197 ha, gồm 3 cấu phần chính. Thứ nhất là Công viên công nghệ số tập trung, đổi mới sáng tạo, chuyển đổi số (169 ha). Thứ hai là Khu hỗn hợp HH1 (gần 14 ha), tại đây bố trí các công trình hỗn hợp cao tầng có chức năng nhà ở để bán, cho thuê mua, cho thuê. Thứ ba là phần đất an ninh và công cộng (hơn 14 ha), nhà đầu tư bố trí vốn giải phóng mặt bằng (GPMB) và đầu tư hạ tầng kỹ thuật bên ngoài khu đất, sau đó bàn giao lại cho thành phố để bố trí địa điểm cho Bộ Công an. Công trình dự kiến đáp ứng nhu cầu làm việc cho khoảng 60.000 chuyên gia, kỹ sư và các lao động phụ trợ khác, đồng thời đáp ứng nhu cầu nhà ở cho khoảng 30.000 người. Tiến độ thực hiện từ năm 2026 - 2031. Đầu năm nay, dự án đã được UBND TP Hà Nội chấp thuận chủ trương triển khai thực hiện và phê duyệt kết quả lựa chọn nhà đầu tư đối với Tập đoàn FPT. Sau khi dự án được khởi công vào ngày 16/1/2026, Hà Nội đã chỉ đạo hoàn thiện các điều kiện theo quy định của pháp luật về khởi công xây dựng công trình dự án thành phần thuộc dự án tổng thể trong thời hạn 6 tháng kể từ ngày khởi công. Qua rà soát, trong phạm vi ranh giới thực hiện Công viên công nghệ số và hỗn hợp tại phường Tây Tựu, phường Phú Diễn không có dự án chồng lấn. Đến giữa tháng 4, thành phố có quyết định về chủ trương thực hiện dự án bồi thường, hỗ trợ, tái định cư độc lập phục vụ triển khai công viên, dự kiến hoàn thành trong tháng 9. Tập đoàn FPT đã thống nhất phương thức ứng vốn GPMB với UBND phường Phú Diễn và phường Tây Tựu. Hai địa phương đang triển khai các thủ tục liên quan đến GPMB. Bên cạnh đó, dự án đã hoàn thành lấy ý kiến cộng đồng về quy hoạch. Nhà đầu tư đã nộp hồ sơ đề nghị chấp thuận chủ trương đầu tư dự án, Sở Tài chính đang tổng hợp, báo cáo UBND thành phố. Theo Sở Tài chính, hiện nay công tác GPMB của dự án và công tác lập, thẩm định phê duyệt quy hoạch chi tiết 1/500 đang chậm theo kế hoạch. Lý do phần lớn bởi quá trình cập nhật bổ sung các chỉ tiêu dân số và chỉ tiêu quy hoạch của lô đất dành cho Bộ Công an, việc này cần thời gian để các bên tính toán sự đáp ứng của hạ tầng xã hội, đảm bảo tuân thủ quy chuẩn Việt Nam. Thời gian tới, các sở ngành, xã phường cần đẩy nhanh tiến độ GPMB thực hiện dự án, khẩn trương trình thẩm định phê duyệt quy hoạch chi tiết 1/500 và trình thẩm định phê duyệt chủ trương đầu tư dự án theo quy định.",2565,CafeF,2026-07-28 08:34:40
"Một “cá mập” chứng khoán tạm lỗ hơn 400 tỷ đồng vì FPT, KDH và MWG",https://cafef.vn/mot-ca-map-chung-khoan-tam-lo-hon-400-ty-dong-vi-fpt-kdh-va-mwg-188260721155516369.chn,21-07-2026 - 16:06 PM,,"CTCP Chứng khoán Vietcap vừa công bố báo cáo tài chính quý II/2026 với doanh thu hoạt động đạt gần 1.176 tỷ đồng, tăng nhẹ 1% so với cùng kỳ năm trước. Lợi nhuận sau thuế đạt 250,6 tỷ đồng, tăng hơn 36%. Theo giải trình của doanh nghiệp, tổng chi phí trong quý giảm khoảng 5%, dù chi phí lãi vay tăng mạnh. Lũy kế 6 tháng đầu năm, Vietcap ghi nhận doanh thu hoạt động hơn 2.582 tỷ đồng, tăng 28%; lợi nhuận sau thuế đạt hơn 591 tỷ đồng, tăng 23% so với cùng kỳ. Tuy nhiên, phía sau kết quả kinh doanh tăng trưởng, một số khoản đầu tư cổ phiếu của công ty đang ghi nhận mức lỗ lớn theo giá thị trường tại cuối tháng 6. Tại ngày 30/6, Vietcap ghi nhận giá vốn khoản đầu tư FPT gần 649 tỷ đồng, trong khi giá trị thị trường chỉ còn khoảng 437 tỷ đồng. Khoản đầu tư này đang tạm lỗ hơn 212 tỷ đồng, tương đương gần 33% giá vốn. Với KDH, công ty đầu tư gần 930 tỷ đồng nhưng giá trị thị trường cuối quý II chỉ còn khoảng 743 tỷ đồng, tương ứng mức tạm lỗ gần 187 tỷ đồng. Khoản đầu tư MWG có giá vốn hơn 306 tỷ đồng, trong khi giá trị thị trường còn hơn 271 tỷ đồng, tạm lỗ gần 35 tỷ đồng. Tổng cộng, ba khoản đầu tư FPT, KDH và MWG khiến Vietcap tạm lỗ khoảng 434 tỷ đồng tại thời điểm cuối tháng 6. Ở chiều ngược lại, Vietcap vẫn đang tạm lãi gần 1.770 tỷ đồng tại IDP, với giá vốn khoảng 441 tỷ đồng và giá trị ghi nhận hơn 2.210 tỷ đồng. Khoản đầu tư MCH cũng tạm lãi khoảng 165 tỷ đồng, nhưng thấp hơn đáng kể so với mức gần 988 tỷ đồng đầu năm. Xét toàn bộ nhóm đầu tư cổ phiếu, trái phiếu và các tài sản tài chính khác, Vietcap vẫn ghi nhận gần 229 tỷ đồng lãi trong quý II, cao gần gấp ba lần cùng kỳ.﻿ Trong quý II, hoạt động cho vay và ứng trước tiền bán mang về hơn 463 tỷ đồng, tăng gần 80% so với cùng kỳ và là nguồn thu lớn nhất của Vietcap. Dư nợ cho vay ký quỹ tại cuối tháng 6 đạt hơn 16.646 tỷ đồng, tăng khoảng 4% so với cuối năm 2025. Để phục vụ hoạt động kinh doanh, nợ vay ngắn hạn tăng từ hơn 16.064 tỷ đồng lên gần 21.704 tỷ đồng, kéo chi phí lãi vay quý II tăng hơn gấp đôi lên hơn 319 tỷ đồng. Ngoài cho vay, thu nhập từ danh mục đầu tư đạt gần 229 tỷ đồng như đã đề cập ở trên. Ngược lại, hoạt động mua bán tự doanh ghi nhận lỗ ròng gần 36 tỷ đồng. Hoạt động môi giới mang về gần 226 tỷ đồng doanh thu, trong khi chi phí trực tiếp đạt gần 186 tỷ đồng. Theo Vietcap, trong quý II/2026, công ty đứng thứ 4 về thị phần môi giới cổ phiếu trên HoSE với 7% thị phần. Đối với khách hàng tổ chức, Vietcap tiếp tục dẫn đầu với hơn 28% thị phần môi giới, qua đó góp phần thúc đẩy doanh thu môi giới ở cả nhóm khách hàng cá nhân và tổ chức.﻿ Trên thị trường, cổ phiếu VCI đang giao dịch quanh 20.150 đồng/cổ phiếu trong phiên 21/7.﻿",2643,CafeF,2026-07-28 08:34:30
"Sau 1 năm, 2 nhà máy AI Factory của FPT tại Việt Nam và Nhật Bản ra sao?",https://cafef.vn/sau-1-nam-2-nha-may-ai-factory-cua-fpt-tai-viet-nam-va-nhat-ban-ra-sao-188260719224558711.chn,20-07-2026 - 00:04 AM,,"Trong báo cáo sơ bộ về kết quả kinh doanh 6 tháng đầu năm 2026, Tập đoàn FPT cho biết, sau hơn một năm đi vào vận hành, cả hai cụm AI Factory tại Việt Nam và Nhật Bản đã đạt mức khai thác trên 90% và đều ghi nhuận lợi nhuận trong quý 2/2026. FPT cùng các đối tác lớn đồng phát triển các giải pháp Generative AI và Agentic AI, thúc đẩy triển khai AI trên quy mô doanh nghiệp. Mảng Dịch vụ AI & Data Analytics ghi nhận doanh thu 1.842 tỷ đồng, tăng 54% so với cùng kỳ. FPT nhận định, điều này cho thấy xu hướng chuyển dịch từ các dự án AI thử nghiệm sang triển khai trên quy mô doanh nghiệp. Được biết, ﻿sau vụ đầu tư 200 triệu USD vào AI Factory (nhà máy AI) tại Hà Nội , FPT đã quyết định đầu tư 200 triệu USD nữa cho AI Factory tại Nhật Bản để đáp ứng nhu cầu AI ngày càng tăng ở thị trường Nhật Bản. 2 nhà máy này đều đi vào hoạt động từ cuối năm 2024. Theo FPT, nhà máy AI tại Nhật Bản có 146.304 lõi xử lý, hiệu năng đạt 49,85 PFlops theo chuẩn Linpack. Nhà máy tại Việt Nam có 142.240 lõi xử lý, hiệu năng đạt 46,65 PFlops. Cả hai sử dụng mạng InfiniBand NDR400, hỗ trợ mở rộng từ một GPU đơn lẻ đến cụm hàng trăm máy chủ xử lý song song tại mỗi khu vực.﻿ Tháng 6/2025, hai nhà máy AI Factory do FPT phát triển vào top 500 siêu máy tính mạnh nhất thế giới, dựa trên tiêu chuẩn đo lường Linpack. ""Đây cũng là dấu mốc đưa Việt Nam lần đầu tiên vào nhóm 15 quốc gia AI hàng đầu thế giới, cùng các cường quốc như Mỹ, Trung Quốc, Nhật Bản, Đức và Pháp, minh chứng cho nỗ lực của FPT trong nâng cao vị thế công nghệ quốc gia"", đại diện FPT nói. Nửa đầu năm, công ty ghi nhận doanh thu 26.269 tỷ đồng, lợi nhuận trước thuế 5.714 tỷ đồng, lần lượt tăng 12,6% và 18,1% so với cùng kỳ năm ngoái. Mặc dù vậy, giá cổ phiếu FPT đã rơi xuống mức thấp nhất 2 năm qua, đóng cửa phiên giao dịch ngày 17/7/2026 tại mức giá 67.000 đồng, tương đương vốn hóa thị trường chưa đầy 115.000 tỷ đồng (4,4 tỷ USD).﻿",1893,CafeF,2026-07-28 08:34:36
