report_id,ticker,company_name,title,description,report_type,broker,source_platform,published_at,published_at_raw,analyst,recommendation,recommendation_raw,target_price,target_price_currency,current_price,upside_percent,valuation_methods,source_page_url,canonical_source_url,mirror_urls,pdf_url,local_pdf_path,pdf_hash,extracted_text_path,content_hash,page_count,language,crawled_at,status,validation_notes
unknown_mch_e639c321ff2d,"[""MCH""]",Công ty Cổ phần Hàng tiêu dùng Masan,MCH: RETAIL SUPREME — CÔNG THỨC CHIẾN LƯỢC CỐT LÕI,,MARKET_STRATEGY,,CafeF,2026-05-19T00:00:00+07:00,19/05/2026,[],,,,VND,,,[],https://cafef.vn/du-lieu/report/mch-retail-supreme--cong-thuc-chien-luoc-cot-loi-6a11325ad179f392c9052ea3.chn,https://cafef.vn/du-lieu/report/mch-retail-supreme--cong-thuc-chien-luoc-cot-loi-6a11325ad179f392c9052ea3.chn,[],,,,,,,vi,2026-08-16T10:06:22.935592+07:00,accepted,"[""ticker_title_and_report_evidence"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
bvs_mch_c00a44008f84,"[""MCH""]",Công ty Cổ phần Hàng tiêu dùng Masan,MCH - OUTPERFORM - Khó khăn ngắn hạn trong tháng 5/2026,,COMPANY_REPORT,BVS,CafeF,2026-06-22T00:00:00+07:00,22/06/2026,[],OUTPERFORM,OUTPERFORM,,VND,,,[],https://cafef.vn/du-lieu/report/mch-outperform-kho-khan-ngan-han-trong-thang-52026-6a3f4585bf4571b053f5640f.chn,https://cafef.vn/du-lieu/report/mch-outperform-kho-khan-ngan-han-trong-thang-52026-6a3f4585bf4571b053f5640f.chn,[],,,,,,,vi,2026-08-16T10:06:33.677276+07:00,accepted,"[""ticker_title_and_report_evidence"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
ssi_mch_dfaded99126f,"[""MCH""]",Công ty Cổ phần Hàng tiêu dùng Masan,"MCH (TRUNG LẬP, Giá mục tiêu: 126.000 Đồng/cp): Tiêu dùng yếu, song nhìn chung phù hợp với kỳ vọng",,COMPANY_REPORT,SSI,CafeF,2026-06-30T00:00:00+07:00,30/06/2026,[],NEUTRAL,TRUNG LẬP,126000.0,VND,,,[],https://cafef.vn/du-lieu/report/mch-trung-lap-gia-muc-tieu-126000-dongcp-tieu-dung-yeu-song-nhin-chung-phu-hop-voi-ky-vong-6a4b2779bf4571b053f5645f.chn,https://cafef.vn/du-lieu/report/mch-trung-lap-gia-muc-tieu-126000-dongcp-tieu-dung-yeu-song-nhin-chung-phu-hop-voi-ky-vong-6a4b2779bf4571b053f5645f.chn,[],,,,,,,vi,2026-08-16T10:06:35.005325+07:00,accepted,"[""ticker_title_and_report_evidence"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
vnds_mch_52c909212c77,"[""MCH""]",Công ty Cổ phần Hàng tiêu dùng Masan,MCH - Đà phục hồi tiếp diễn nhờ mở rộng Retail Supreme,,COMPANY_REPORT,VNDS,CafeF,2026-04-30T00:00:00+07:00,30/04/2026,[],,,,VND,,,[],https://cafef.vn/du-lieu/report/mch-da-phuc-hoi-tiep-dien-nho-mo-rong-retail-supreme-69f99777794eb7e484109101.chn,https://cafef.vn/du-lieu/report/mch-da-phuc-hoi-tiep-dien-nho-mo-rong-retail-supreme-69f99777794eb7e484109101.chn,[],,,,,,,vi,2026-08-16T10:08:03.281455+07:00,accepted,"[""ticker_title_and_report_evidence"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
ssi_mch_a85e7b95d650,"[""MCH""]",Công ty Cổ phần Hàng tiêu dùng Masan,"MCH: Khuyến nghị TRUNG LẬP với giá mục tiêu 126,000 đồng/cổ phiếu",,COMPANY_REPORT,SSI,Vietstock Finance,2026-06-30T00:00:00+07:00,30/06/2026,[],NEUTRAL,TRUNG LẬP,126000.0,VND,,,"[""P_E"", ""P_B"", ""EV_EBITDA""]",https://finance.vietstock.vn/bao-cao-phan-tich/20994/mch-khuyen-nghi-trung-lap-voi-gia-muc-tieu-126000-dongco-phieu.htm,https://finance.vietstock.vn/bao-cao-phan-tich/20994/mch-khuyen-nghi-trung-lap-voi-gia-muc-tieu-126000-dongco-phieu.htm,[],https://finance.vietstock.vn/downloadedoc/20994,data\pdf\MCH\SSI_MCH_2026-06-30_98ee1113.pdf,98ee111303b1ee7272ad34be7ca7a3726007980c14248094a237cfb5c7a2074d,data\extracted\MCH\SSI_MCH_2026-06-30_98ee1113.txt,ea44cf10a327294c461743fc9f08bf36f73625a00cf2425c21af175974eb514d,5,vi,2026-08-16T10:08:04.438652+07:00,accepted,"[""explicit_exchange_ticker"", ""ticker_title_and_report_evidence"", ""positive_alias:Masan Consumer,Hàng tiêu dùng Masan,Masan Consumer Holdings"", ""ticker_repeated""]"
ysvn_mch_d847862ea64d,"[""MCH""]",Công ty Cổ phần Hàng tiêu dùng Masan,MCH: Báo cáo cập nhật KQKD Q1/2026,,EARNINGS_UPDATE,YSVN,Vietstock Finance,2026-05-18T00:00:00+07:00,18/05/2026,"[""CERTIFICATION AND IMPORTANT DISCLOSURES ARE LOCATED IN APPENDIX A.""]",SELL,BÁN,12.0,VND,126000.0,,"[""P_E"", ""P_B""]",https://finance.vietstock.vn/bao-cao-phan-tich/20420/mch-bao-cao-cap-nhat-kqkd-q12026.htm,https://finance.vietstock.vn/bao-cao-phan-tich/20420/mch-bao-cao-cap-nhat-kqkd-q12026.htm,[],https://finance.vietstock.vn/downloadedoc/20420,data\pdf\MCH\YSVN_MCH_2026-05-18_15f46a3c.pdf,15f46a3c40566b0afae251f64eac57b48b7b013edb3e17ddf08b69aefb9c849c,data\extracted\MCH\YSVN_MCH_2026-05-18_15f46a3c.txt,e25eee171a7a960406a7431e4c9393a01f826799962c1def0ace1cae75cb8f64,4,vi,2026-08-16T10:08:04.991475+07:00,accepted,"[""ticker_title_and_report_evidence"", ""positive_alias:Hàng tiêu dùng Masan,cổ phiếu MCH"", ""ticker_repeated""]"
unknown_mch_9f36e1f8c8f8,"[""MCH""]",Công ty Cổ phần Hàng tiêu dùng Masan,MCH - Cập nhật KQKD Q1/2026 và Nội dung Analyst Meeting,,EARNINGS_UPDATE,,CafeF,2026-05-11T00:00:00+07:00,11/05/2026,"[""Meeting""]",,,,VND,,,[],https://cafef.vn/du-lieu/report/mch-cap-nhat-kqkd-q12026-va-noi-dung-analyst-meeting-6a06e5420c16ac472bbb2dae.chn,https://cafef.vn/du-lieu/report/mch-cap-nhat-kqkd-q12026-va-noi-dung-analyst-meeting-6a06e5420c16ac472bbb2dae.chn,[],,,,,,,vi,2026-08-16T10:08:08.041230+07:00,accepted,"[""ticker_title_and_report_evidence"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
