report_id,ticker,company_name,title,description,report_type,broker,source_platform,published_at,published_at_raw,analyst,recommendation,recommendation_raw,target_price,target_price_currency,current_price,upside_percent,valuation_methods,source_page_url,canonical_source_url,mirror_urls,pdf_url,local_pdf_path,pdf_hash,extracted_text_path,content_hash,page_count,language,crawled_at,status,validation_notes
vietcap_vic_b4279ca585e4,"[""VIC""]",Tập đoàn Vingroup - Công ty Cổ phần,"VIC: Khuyến nghị BÁN với giá mục tiêu 110,000 đồng/cổ phiếu",,COMPANY_REPORT,VIETCAP,CafeF,2026-06-17T00:00:00+07:00,17/06/2026,[],SELL,BÁN,110000.0,VND,,,[],https://cafef.vn/du-lieu/report/vic-khuyen-nghi-ban-voi-gia-muc-tieu-110000-dongco-phieu-6a3624816c2160b7b42823ab.chn,https://cafef.vn/du-lieu/report/vic-khuyen-nghi-ban-voi-gia-muc-tieu-110000-dongco-phieu-6a3624816c2160b7b42823ab.chn,[],,,,,,,vi,2026-08-16T10:41:57.674297+07:00,accepted,"[""ticker_title_and_report_evidence"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
unknown_vic_0ac8e8899859,"[""VIC""]",Tập đoàn Vingroup - Công ty Cổ phần,Báo cáo cập nhật KQKD Quý II/2026 – VIC,,EARNINGS_UPDATE,TCBS,CafeF,2026-08-11T00:00:00+07:00,11/08/2026,[],SELL,BÁN,,VND,,,"[""P_E"", ""P_B""]",https://cafef.vn/du-lieu/report/bao-cao-cap-nhat-kqkd-quy-ii2026-vic-6a7c3866a04eaffa8590205e.chn,https://cafef.vn/du-lieu/report/bao-cao-cap-nhat-kqkd-quy-ii2026-vic-6a7c3866a04eaffa8590205e.chn,"[""https://finance.vietstock.vn/bao-cao-phan-tich/21543/vic-bao-cao-cap-nhat-kqkd-q22026.htm""]",https://cafefnew.mediacdn.vn/Images/Uploaded/DuLieuDownload/PhanTichBaoCao/VIC_20260812160947_d4a85eb8fc98440098a1cf29.pdf,data\pdf\VIC\UNKNOWN_VIC_2026-08-11_1a54476d.pdf,1a54476d9cd96bd723ea825fc2043c97d1e21ac2c5df9d02c45e3d0784dfc8f7,data\extracted\VIC\UNKNOWN_VIC_2026-08-11_1a54476d.txt,79655e93e63445a56353563675fd7bbfb960ad9b4d516b47514c19667d07cfb6,9,vi,2026-08-16T10:41:57.865344+07:00,accepted,"[""positive_alias:Tập đoàn Vingroup,Vingroup"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
ssi_vic_169112a7463d,"[""VIC""]",Tập đoàn Vingroup - Công ty Cổ phần,VIC: Yếu tố kỹ thuật là động lực hỗ trợ định giá,,TECHNICAL_REPORT,SSI,CafeF,2026-05-15T00:00:00+07:00,15/05/2026,[],,,,VND,,,[],https://cafef.vn/du-lieu/report/vic-yeu-to-ky-thuat-la-dong-luc-ho-tro-dinh-gia-6a07e4f30c16ac472bbb2de3.chn,https://cafef.vn/du-lieu/report/vic-yeu-to-ky-thuat-la-dong-luc-ho-tro-dinh-gia-6a07e4f30c16ac472bbb2de3.chn,[],,,,,,,vi,2026-08-16T10:41:59.849394+07:00,accepted,"[""ticker_title_and_report_evidence"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
vnds_vic_fbdb7e091720,"[""VIC""]",Tập đoàn Vingroup - Công ty Cổ phần,VIC - Bàn giao BĐS và doanh số bán xe tăng hỗ trợ tăng trưởng LN,,COMPANY_REPORT,VNDS,CafeF,2026-02-03T00:00:00+07:00,03/02/2026,[],SELL,BÁN,,VND,,,[],https://cafef.vn/du-lieu/report/vic-ban-giao-bds-va-doanh-so-ban-xe-tang-ho-tro-tang-truong-ln-698958567a4e5849eb86b399.chn,https://cafef.vn/du-lieu/report/vic-ban-giao-bds-va-doanh-so-ban-xe-tang-ho-tro-tang-truong-ln-698958567a4e5849eb86b399.chn,[],,,,,,,vi,2026-08-16T10:42:26.635807+07:00,accepted,"[""ticker_title_and_report_evidence"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
vpx_vic_e344bb7d2386,"[""VIC""]",Tập đoàn Vingroup - Công ty Cổ phần,VIC: Báo cáo cập nhật KQKD Q2/2026,,EARNINGS_UPDATE,VPX,Vietstock Finance,2026-08-10T00:00:00+07:00,10/08/2026,"[""Nguy ễn Th ị Thúy Nga""]",SELL,BÁN,,VND,,,"[""P_E"", ""P_B""]",https://finance.vietstock.vn/bao-cao-phan-tich/21568/vic-bao-cao-cap-nhat-kqkd-q22026.htm,https://finance.vietstock.vn/bao-cao-phan-tich/21568/vic-bao-cao-cap-nhat-kqkd-q22026.htm,[],https://finance.vietstock.vn/downloadedoc/21568,data\pdf\VIC\VPX_VIC_2026-08-10_089c44e1.pdf,089c44e11d44442962a1f739dec8b66dd008a90f52f7d8ce57233599922561ce,data\extracted\VIC\VPX_VIC_2026-08-10_089c44e1.txt,a1bf7a7aa3e99d3646686619abbdf2daaa143dff5d08256bd245f9d0ed1bfefd,5,vi,2026-08-16T10:42:34.488856+07:00,accepted,"[""explicit_exchange_ticker"", ""ticker_title_and_report_evidence"", ""positive_alias:Tập đoàn Vingroup,Vingroup,HOSE: VIC"", ""ticker_repeated""]"
vietcap_vic_3efd8084085c,"[""VIC""]",Tập đoàn Vingroup - Công ty Cổ phần,"VIC: Khuyến nghị BÁN với giá mục tiêu 110,000 đồng/cổ phiếu",,COMPANY_REPORT,Vietcap,Vietstock Finance,2026-06-15T00:00:00+07:00,15/06/2026,[],SELL,BÁN,110000.0,VND,195500.0,43.7,"[""DCF"", ""P_E"", ""P_B"", ""EV_EBITDA"", ""SOTP"", ""RNAV""]",https://finance.vietstock.vn/bao-cao-phan-tich/20826/vic-khuyen-nghi-ban-voi-gia-muc-tieu-110000-dongco-phieu.htm,https://finance.vietstock.vn/bao-cao-phan-tich/20826/vic-khuyen-nghi-ban-voi-gia-muc-tieu-110000-dongco-phieu.htm,[],https://finance.vietstock.vn/downloadedoc/20826,data\pdf\VIC\Vietcap_VIC_2026-06-15_7a321a61.pdf,7a321a61535e659792ac758f8c6b40d53a5053f42841abb39342f81e04d809fe,data\extracted\VIC\Vietcap_VIC_2026-06-15_7a321a61.txt,d43e5ed8549b5f50aebeb28e3818d277188475c9bb0f86c963db9459530f9fa8,10,vi,2026-08-16T10:42:35.307176+07:00,accepted,"[""ticker_title_and_report_evidence"", ""positive_alias:Tập đoàn Vingroup,Vingroup,cổ phiếu VIC"", ""ticker_repeated""]"
ssi_vic_20f19321ef11,"[""VIC""]",Tập đoàn Vingroup - Công ty Cổ phần,VIC: Báo cáo cập nhật KQKD Q1/2026,,EARNINGS_UPDATE,SSI,Vietstock Finance,2026-05-15T00:00:00+07:00,15/05/2026,[],SELL,BÁN,,VND,,,"[""P_E"", ""P_B"", ""EV_EBITDA""]",https://finance.vietstock.vn/bao-cao-phan-tich/20361/vic-bao-cao-cap-nhat-kqkd-q12026.htm,https://finance.vietstock.vn/bao-cao-phan-tich/20361/vic-bao-cao-cap-nhat-kqkd-q12026.htm,[],https://finance.vietstock.vn/downloadedoc/20361,data\pdf\VIC\SSI_VIC_2026-05-15_d18713f3.pdf,d18713f36d98d984fb9dc5166f8728a4ec44af8f87e154f5303ea26b826b36c3,data\extracted\VIC\SSI_VIC_2026-05-15_d18713f3.txt,b515cbf4bd0de59891fc92a0e4659d268990b2a4ddb91b717ef4cf96c4a73dbe,10,vi,2026-08-16T10:42:36.064452+07:00,accepted,"[""ticker_title_and_report_evidence"", ""positive_alias:Vingroup"", ""ticker_repeated""]"
unknown_vic_a90d2454691e,"[""VIC""]",Tập đoàn Vingroup - Công ty Cổ phần,VIC - Cập nhập thông tin từ Hội nghị nhà đầu tư Vingroup 2025,,COMPANY_REPORT,,CafeF,2025-11-16T00:00:00+07:00,16/11/2025,[],,,,VND,,,[],https://cafef.vn/du-lieu/report/vic-cap-nhap-thong-tin-tu-hoi-nghi-nha-dau-tu-vingroup-2025-6923cbc7d780243e90c64e71.chn,https://cafef.vn/du-lieu/report/vic-cap-nhap-thong-tin-tu-hoi-nghi-nha-dau-tu-vingroup-2025-6923cbc7d780243e90c64e71.chn,[],,,,,,,vi,2026-08-16T10:42:51.180910+07:00,accepted,"[""ticker_title_and_report_evidence"", ""positive_alias:Vingroup"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
unknown_vic_940b1dfe355b,"[""VIC""]",Tập đoàn Vingroup - Công ty Cổ phần,VIC - Báo cáo cập nhật nhanh KQKD Q4/2025,,COMPANY_REPORT,,CafeF,2026-02-09T00:00:00+07:00,09/02/2026,[],,,,VND,,,[],https://cafef.vn/du-lieu/report/vic-bao-cao-cap-nhat-nhanh-kqkd-q42025-698ab3e42e005cf6555f422a.chn,https://cafef.vn/du-lieu/report/vic-bao-cao-cap-nhat-nhanh-kqkd-q42025-698ab3e42e005cf6555f422a.chn,[],,,,,,,vi,2026-08-16T10:42:52.473416+07:00,accepted,"[""ticker_title_and_report_evidence"", ""ticker_repeated"", ""cafef_original_description_unavailable""]"
